filename,dur,start,group,note,octave,note_dur,dynamic,articulation
double-bass_Fs1_05_forte_arco-normal.mp3,1044,0,double-bass,Fs,1,05,forte,arco-normal
double-bass_Fs1_05_fortissimo_arco-normal.mp3,1044,0,double-bass,Fs,1,05,fortissimo,arco-normal
double-bass_Fs1_05_mezzo-forte_arco-normal.mp3,940,0,double-bass,Fs,1,05,mezzo-forte,arco-normal
double-bass_Fs1_05_mezzo-piano_arco-normal.mp3,1097,0,double-bass,Fs,1,05,mezzo-piano,arco-normal
double-bass_Fs1_05_molto-pianissimo_arco-normal.mp3,1071,0,double-bass,Fs,1,05,molto-pianissimo,arco-normal
double-bass_Fs1_15_forte_arco-normal.mp3,1776,0,double-bass,Fs,1,15,forte,arco-normal
double-bass_Fs1_15_fortissimo_arco-normal.mp3,1880,0,double-bass,Fs,1,15,fortissimo,arco-normal
double-bass_Fs1_15_mezzo-forte_arco-normal.mp3,1854,0,double-bass,Fs,1,15,mezzo-forte,arco-normal
double-bass_Fs1_15_molto-pianissimo_arco-normal.mp3,2037,0,double-bass,Fs,1,15,molto-pianissimo,arco-normal
double-bass_Fs1_1_forte_arco-normal.mp3,1358,0,double-bass,Fs,1,1,forte,arco-normal
double-bass_Fs1_1_fortissimo_arco-normal.mp3,1515,0,double-bass,Fs,1,1,fortissimo,arco-normal
double-bass_Fs1_1_mezzo-forte_arco-normal.mp3,1384,0,double-bass,Fs,1,1,mezzo-forte,arco-normal
double-bass_Fs1_1_mezzo-piano_arco-normal.mp3,1488,0,double-bass,Fs,1,1,mezzo-piano,arco-normal
double-bass_Fs1_1_molto-pianissimo_arco-normal.mp3,1515,0,double-bass,Fs,1,1,molto-pianissimo,arco-normal
double-bass_Fs2_025_forte_arco-normal.mp3,548,0,double-bass,Fs,2,025,forte,arco-normal
double-bass_Fs2_025_fortissimo_arco-normal.mp3,574,0,double-bass,Fs,2,025,fortissimo,arco-normal
double-bass_Fs2_025_mezzo-forte_arco-normal.mp3,548,0,double-bass,Fs,2,025,mezzo-forte,arco-normal
double-bass_Fs2_025_pianissimo_arco-normal.mp3,548,0,double-bass,Fs,2,025,pianissimo,arco-normal
double-bass_Fs2_025_piano_arco-normal.mp3,548,0,double-bass,Fs,2,025,piano,arco-normal
double-bass_Fs2_05_forte_arco-normal.mp3,1044,0,double-bass,Fs,2,05,forte,arco-normal
double-bass_Fs2_05_fortissimo_arco-normal.mp3,1071,0,double-bass,Fs,2,05,fortissimo,arco-normal
double-bass_Fs2_05_mezzo-forte_arco-normal.mp3,992,0,double-bass,Fs,2,05,mezzo-forte,arco-normal
double-bass_Fs2_05_pianissimo_arco-normal.mp3,1044,0,double-bass,Fs,2,05,pianissimo,arco-normal
double-bass_Fs2_05_piano_arco-normal.mp3,1071,0,double-bass,Fs,2,05,piano,arco-normal
double-bass_Fs2_15_forte_arco-normal.mp3,1828,0,double-bass,Fs,2,15,forte,arco-normal
double-bass_Fs2_15_fortissimo_arco-normal.mp3,1880,0,double-bass,Fs,2,15,fortissimo,arco-normal
double-bass_Fs2_15_mezzo-forte_arco-normal.mp3,1906,0,double-bass,Fs,2,15,mezzo-forte,arco-normal
double-bass_Fs2_15_mezzo-piano_arco-normal.mp3,1906,0,double-bass,Fs,2,15,mezzo-piano,arco-normal
double-bass_Fs2_15_molto-pianissimo_arco-normal.mp3,1515,0,double-bass,Fs,2,15,molto-pianissimo,arco-normal
double-bass_Fs2_1_forte_arco-normal.mp3,1332,0,double-bass,Fs,2,1,forte,arco-normal
double-bass_Fs2_1_fortissimo_arco-normal.mp3,1436,0,double-bass,Fs,2,1,fortissimo,arco-normal
double-bass_Fs2_1_mezzo-forte_arco-normal.mp3,1332,0,double-bass,Fs,2,1,mezzo-forte,arco-normal
double-bass_Fs2_1_mezzo-piano_arco-normal.mp3,1306,0,double-bass,Fs,2,1,mezzo-piano,arco-normal
double-bass_Fs2_1_molto-pianissimo_arco-normal.mp3,1280,0,double-bass,Fs,2,1,molto-pianissimo,arco-normal
double-bass_Fs3_025_forte_arco-normal.mp3,600,0,double-bass,Fs,3,025,forte,arco-normal
double-bass_Fs3_025_fortissimo_arco-normal.mp3,626,0,double-bass,Fs,3,025,fortissimo,arco-normal
double-bass_Fs3_025_mezzo-forte_arco-col-legno-battuto.mp3,888,0,double-bass,Fs,3,025,mezzo-forte,arco-col-legno-battuto
double-bass_Fs3_025_mezzo-forte_arco-normal.mp3,522,0,double-bass,Fs,3,025,mezzo-forte,arco-normal
double-bass_Fs3_025_molto-pianissimo_arco-normal.mp3,548,0,double-bass,Fs,3,025,molto-pianissimo,arco-normal
double-bass_Fs3_025_piano_arco-normal.mp3,548,0,double-bass,Fs,3,025,piano,arco-normal
double-bass_Fs3_025_piano_pizz-normal.mp3,1044,0,double-bass,Fs,3,025,piano,pizz-normal
double-bass_Fs3_05_forte_arco-normal.mp3,992,0,double-bass,Fs,3,05,forte,arco-normal
double-bass_Fs3_05_fortissimo_arco-normal.mp3,1097,0,double-bass,Fs,3,05,fortissimo,arco-normal
double-bass_Fs3_05_mezzo-forte_arco-normal.mp3,835,0,double-bass,Fs,3,05,mezzo-forte,arco-normal
double-bass_Fs3_05_mezzo-piano_arco-normal.mp3,992,0,double-bass,Fs,3,05,mezzo-piano,arco-normal
double-bass_Fs3_05_pianissimo_arco-normal.mp3,1018,0,double-bass,Fs,3,05,pianissimo,arco-normal
double-bass_Fs3_15_forte_arco-normal.mp3,1854,0,double-bass,Fs,3,15,forte,arco-normal
double-bass_Fs3_15_fortissimo_arco-normal.mp3,1880,0,double-bass,Fs,3,15,fortissimo,arco-normal
double-bass_Fs3_15_mezzo-forte_arco-normal.mp3,1724,0,double-bass,Fs,3,15,mezzo-forte,arco-normal
double-bass_Fs3_15_mezzo-piano_arco-normal.mp3,1854,0,double-bass,Fs,3,15,mezzo-piano,arco-normal
double-bass_Fs3_15_pianissimo_arco-normal.mp3,2011,0,double-bass,Fs,3,15,pianissimo,arco-normal
double-bass_Fs3_1_forte_arco-normal.mp3,1280,0,double-bass,Fs,3,1,forte,arco-normal
double-bass_Fs3_1_fortissimo_arco-normal.mp3,1515,0,double-bass,Fs,3,1,fortissimo,arco-normal
double-bass_Fs3_1_mezzo-forte_arco-normal.mp3,1123,0,double-bass,Fs,3,1,mezzo-forte,arco-normal
double-bass_Fs3_1_mezzo-piano_arco-normal.mp3,1410,0,double-bass,Fs,3,1,mezzo-piano,arco-normal
double-bass_Fs3_1_pianissimo_arco-normal.mp3,1253,0,double-bass,Fs,3,1,pianissimo,arco-normal
double-bass_Fs4_025_forte_arco-normal.mp3,679,0,double-bass,Fs,4,025,forte,arco-normal
double-bass_Fs4_025_fortissimo_arco-normal.mp3,600,0,double-bass,Fs,4,025,fortissimo,arco-normal
double-bass_Fs4_025_mezzo-forte_arco-normal.mp3,653,0,double-bass,Fs,4,025,mezzo-forte,arco-normal
double-bass_Fs4_025_mezzo-piano_arco-normal.mp3,522,0,double-bass,Fs,4,025,mezzo-piano,arco-normal
double-bass_Fs4_025_pianissimo_arco-normal.mp3,522,0,double-bass,Fs,4,025,pianissimo,arco-normal
double-bass_Fs4_05_forte_arco-normal.mp3,992,0,double-bass,Fs,4,05,forte,arco-normal
double-bass_Fs4_05_fortissimo_arco-normal.mp3,1123,0,double-bass,Fs,4,05,fortissimo,arco-normal
double-bass_Fs4_05_mezzo-forte_arco-normal.mp3,992,0,double-bass,Fs,4,05,mezzo-forte,arco-normal
double-bass_Fs4_05_mezzo-piano_arco-normal.mp3,1018,0,double-bass,Fs,4,05,mezzo-piano,arco-normal
double-bass_Fs4_05_pianissimo_arco-normal.mp3,1018,0,double-bass,Fs,4,05,pianissimo,arco-normal
double-bass_Fs4_15_fortissimo_arco-normal.mp3,1906,0,double-bass,Fs,4,15,fortissimo,arco-normal
double-bass_Fs4_15_mezzo-forte_arco-normal.mp3,2037,0,double-bass,Fs,4,15,mezzo-forte,arco-normal
double-bass_Fs4_15_mezzo-piano_arco-normal.mp3,2115,0,double-bass,Fs,4,15,mezzo-piano,arco-normal
double-bass_Fs4_15_pianissimo_arco-normal.mp3,1880,0,double-bass,Fs,4,15,pianissimo,arco-normal
double-bass_Fs4_1_forte_arco-normal.mp3,1854,0,double-bass,Fs,4,1,forte,arco-normal
double-bass_Fs4_1_fortissimo_arco-normal.mp3,1515,0,double-bass,Fs,4,1,fortissimo,arco-normal
double-bass_Fs4_1_mezzo-forte_arco-normal.mp3,1384,0,double-bass,Fs,4,1,mezzo-forte,arco-normal
double-bass_Fs4_1_mezzo-piano_arco-normal.mp3,1175,0,double-bass,Fs,4,1,mezzo-piano,arco-normal
double-bass_Fs4_1_pianissimo_arco-normal.mp3,1227,0,double-bass,Fs,4,1,pianissimo,arco-normal
double-bass_G1_025_forte_arco-normal.mp3,548,0,double-bass,G,1,025,forte,arco-normal
double-bass_G1_025_fortissimo_arco-normal.mp3,574,0,double-bass,G,1,025,fortissimo,arco-normal
double-bass_G1_025_mezzo-forte_arco-normal.mp3,600,0,double-bass,G,1,025,mezzo-forte,arco-normal
double-bass_G1_025_mezzo-piano_arco-normal.mp3,522,0,double-bass,G,1,025,mezzo-piano,arco-normal
double-bass_G1_025_molto-pianissimo_arco-normal.mp3,574,0,double-bass,G,1,025,molto-pianissimo,arco-normal
double-bass_G1_025_piano_pizz-normal.mp3,1071,0,double-bass,G,1,025,piano,pizz-normal
double-bass_G1_05_forte_arco-normal.mp3,940,0,double-bass,G,1,05,forte,arco-normal
double-bass_G1_05_fortissimo_arco-normal.mp3,1097,0,double-bass,G,1,05,fortissimo,arco-normal
double-bass_G1_05_mezzo-forte_arco-normal.mp3,862,0,double-bass,G,1,05,mezzo-forte,arco-normal
double-bass_G1_05_mezzo-piano_arco-normal.mp3,1149,0,double-bass,G,1,05,mezzo-piano,arco-normal
double-bass_G1_05_pianissimo_arco-normal.mp3,1018,0,double-bass,G,1,05,pianissimo,arco-normal
double-bass_G1_15_forte_arco-normal.mp3,1776,0,double-bass,G,1,15,forte,arco-normal
double-bass_G1_15_fortissimo_arco-normal.mp3,1906,0,double-bass,G,1,15,fortissimo,arco-normal
double-bass_G1_15_mezzo-forte_arco-normal.mp3,1854,0,double-bass,G,1,15,mezzo-forte,arco-normal
double-bass_G1_15_pianissimo_arco-normal.mp3,2063,0,double-bass,G,1,15,pianissimo,arco-normal
double-bass_G1_1_forte_arco-normal.mp3,1332,0,double-bass,G,1,1,forte,arco-normal
double-bass_G1_1_fortissimo_arco-normal.mp3,1462,0,double-bass,G,1,1,fortissimo,arco-normal
double-bass_G1_1_mezzo-forte_arco-normal.mp3,1227,0,double-bass,G,1,1,mezzo-forte,arco-normal
double-bass_G1_1_mezzo-piano_arco-normal.mp3,1201,0,double-bass,G,1,1,mezzo-piano,arco-normal
double-bass_G1_1_pianissimo_arco-normal.mp3,1462,0,double-bass,G,1,1,pianissimo,arco-normal
double-bass_G2_025_forte_arco-normal.mp3,548,0,double-bass,G,2,025,forte,arco-normal
double-bass_G2_025_fortissimo_arco-normal.mp3,548,0,double-bass,G,2,025,fortissimo,arco-normal
double-bass_G2_025_mezzo-forte_arco-col-legno-battuto.mp3,940,0,double-bass,G,2,025,mezzo-forte,arco-col-legno-battuto
double-bass_G2_025_mezzo-forte_arco-normal.mp3,522,0,double-bass,G,2,025,mezzo-forte,arco-normal
double-bass_G2_025_pianissimo_arco-normal.mp3,522,0,double-bass,G,2,025,pianissimo,arco-normal
double-bass_G2_025_piano_arco-normal.mp3,574,0,double-bass,G,2,025,piano,arco-normal
double-bass_G2_025_piano_pizz-normal.mp3,1071,0,double-bass,G,2,025,piano,pizz-normal
double-bass_G2_05_forte_arco-normal.mp3,992,0,double-bass,G,2,05,forte,arco-normal
double-bass_G2_05_fortissimo_arco-normal.mp3,1071,0,double-bass,G,2,05,fortissimo,arco-normal
double-bass_G2_05_mezzo-forte_arco-normal.mp3,1044,0,double-bass,G,2,05,mezzo-forte,arco-normal
double-bass_G2_05_mezzo-piano_arco-normal.mp3,992,0,double-bass,G,2,05,mezzo-piano,arco-normal
double-bass_G2_05_pianissimo_arco-normal.mp3,1018,0,double-bass,G,2,05,pianissimo,arco-normal
double-bass_G2_15_fortissimo_arco-normal.mp3,1959,0,double-bass,G,2,15,fortissimo,arco-normal
double-bass_G2_15_mezzo-forte_arco-normal.mp3,1854,0,double-bass,G,2,15,mezzo-forte,arco-normal
double-bass_G2_15_molto-pianissimo_arco-normal.mp3,1880,0,double-bass,G,2,15,molto-pianissimo,arco-normal
double-bass_G2_15_piano_arco-normal.mp3,2220,0,double-bass,G,2,15,piano,arco-normal
double-bass_G2_1_forte_arco-normal.mp3,1462,0,double-bass,G,2,1,forte,arco-normal
double-bass_G2_1_fortissimo_arco-normal.mp3,1515,0,double-bass,G,2,1,fortissimo,arco-normal
double-bass_G2_1_mezzo-forte_arco-normal.mp3,1462,0,double-bass,G,2,1,mezzo-forte,arco-normal
double-bass_G2_1_mezzo-piano_arco-normal.mp3,1097,0,double-bass,G,2,1,mezzo-piano,arco-normal
double-bass_G2_1_pianissimo_arco-normal.mp3,1227,0,double-bass,G,2,1,pianissimo,arco-normal
double-bass_G3_025_forte_arco-normal.mp3,626,0,double-bass,G,3,025,forte,arco-normal
double-bass_G3_025_fortissimo_arco-normal.mp3,626,0,double-bass,G,3,025,fortissimo,arco-normal
double-bass_G3_025_mezzo-forte_arco-normal.mp3,496,0,double-bass,G,3,025,mezzo-forte,arco-normal
double-bass_G3_025_mezzo-piano_arco-normal.mp3,548,0,double-bass,G,3,025,mezzo-piano,arco-normal
double-bass_G3_025_pianissimo_arco-normal.mp3,1280,0,double-bass,G,3,025,pianissimo,arco-normal
double-bass_G3_025_piano_pizz-normal.mp3,1071,0,double-bass,G,3,025,piano,pizz-normal
double-bass_G3_05_forte_arco-normal.mp3,1044,0,double-bass,G,3,05,forte,arco-normal
double-bass_G3_05_fortissimo_arco-normal.mp3,992,0,double-bass,G,3,05,fortissimo,arco-normal
double-bass_G3_05_mezzo-forte_arco-normal.mp3,966,0,double-bass,G,3,05,mezzo-forte,arco-normal
double-bass_G3_05_mezzo-piano_arco-normal.mp3,940,0,double-bass,G,3,05,mezzo-piano,arco-normal
double-bass_G3_05_molto-pianissimo_arco-normal.mp3,1280,0,double-bass,G,3,05,molto-pianissimo,arco-normal
double-bass_G3_05_pianissimo_arco-normal.mp3,444,0,double-bass,G,3,05,pianissimo,arco-normal
double-bass_G3_15_forte_arco-normal.mp3,1802,0,double-bass,G,3,15,forte,arco-normal
double-bass_G3_15_fortissimo_arco-normal.mp3,1959,0,double-bass,G,3,15,fortissimo,arco-normal
double-bass_G3_15_mezzo-forte_arco-normal.mp3,1724,0,double-bass,G,3,15,mezzo-forte,arco-normal
double-bass_G3_15_mezzo-piano_arco-normal.mp3,1933,0,double-bass,G,3,15,mezzo-piano,arco-normal
double-bass_G3_1_forte_arco-normal.mp3,1253,0,double-bass,G,3,1,forte,arco-normal
double-bass_G3_1_fortissimo_arco-normal.mp3,1619,0,double-bass,G,3,1,fortissimo,arco-normal
double-bass_G3_1_mezzo-forte_arco-normal.mp3,1436,0,double-bass,G,3,1,mezzo-forte,arco-normal
double-bass_G3_1_mezzo-piano_arco-normal.mp3,1306,0,double-bass,G,3,1,mezzo-piano,arco-normal
double-bass_G3_1_molto-pianissimo_arco-normal.mp3,2037,0,double-bass,G,3,1,molto-pianissimo,arco-normal
double-bass_G4_025_forte_arco-normal.mp3,600,0,double-bass,G,4,025,forte,arco-normal
double-bass_G4_025_fortissimo_arco-normal.mp3,626,0,double-bass,G,4,025,fortissimo,arco-normal
double-bass_G4_025_mezzo-forte_arco-normal.mp3,522,0,double-bass,G,4,025,mezzo-forte,arco-normal
double-bass_G4_025_mezzo-piano_arco-normal.mp3,940,0,double-bass,G,4,025,mezzo-piano,arco-normal
double-bass_G4_025_pianissimo_arco-normal.mp3,574,0,double-bass,G,4,025,pianissimo,arco-normal
double-bass_G4_025_piano_arco-normal.mp3,548,0,double-bass,G,4,025,piano,arco-normal
double-bass_G4_05_forte_arco-normal.mp3,1358,0,double-bass,G,4,05,forte,arco-normal
double-bass_G4_05_fortissimo_arco-normal.mp3,1123,0,double-bass,G,4,05,fortissimo,arco-normal
double-bass_G4_05_mezzo-forte_arco-normal.mp3,862,0,double-bass,G,4,05,mezzo-forte,arco-normal
double-bass_G4_05_mezzo-piano_arco-normal.mp3,1436,0,double-bass,G,4,05,mezzo-piano,arco-normal
double-bass_G4_05_pianissimo_arco-normal.mp3,992,0,double-bass,G,4,05,pianissimo,arco-normal
double-bass_G4_15_forte_arco-normal.mp3,2351,0,double-bass,G,4,15,forte,arco-normal
double-bass_G4_15_fortissimo_arco-normal.mp3,4048,0,double-bass,G,4,15,fortissimo,arco-normal
double-bass_G4_15_mezzo-forte_arco-normal.mp3,2246,0,double-bass,G,4,15,mezzo-forte,arco-normal
double-bass_G4_15_pianissimo_arco-normal.mp3,1776,0,double-bass,G,4,15,pianissimo,arco-normal
double-bass_G4_1_fortissimo_arco-normal.mp3,1593,0,double-bass,G,4,1,fortissimo,arco-normal
double-bass_G4_1_mezzo-forte_arco-normal.mp3,1541,0,double-bass,G,4,1,mezzo-forte,arco-normal
double-bass_G4_1_mezzo-piano_arco-normal.mp3,1724,0,double-bass,G,4,1,mezzo-piano,arco-normal
double-bass_G4_1_pianissimo_arco-normal.mp3,1567,0,double-bass,G,4,1,pianissimo,arco-normal
double-bass_Gs1_025_forte_arco-normal.mp3,496,0,double-bass,Gs,1,025,forte,arco-normal
double-bass_Gs1_025_fortissimo_arco-normal.mp3,548,0,double-bass,Gs,1,025,fortissimo,arco-normal
double-bass_Gs1_025_mezzo-forte_arco-normal.mp3,522,0,double-bass,Gs,1,025,mezzo-forte,arco-normal
double-bass_Gs1_025_mezzo-piano_arco-normal.mp3,548,0,double-bass,Gs,1,025,mezzo-piano,arco-normal
double-bass_Gs1_025_pianissimo_arco-normal.mp3,574,0,double-bass,Gs,1,025,pianissimo,arco-normal
double-bass_Gs1_05_forte_arco-normal.mp3,1018,0,double-bass,Gs,1,05,forte,arco-normal
double-bass_Gs1_05_fortissimo_arco-normal.mp3,1071,0,double-bass,Gs,1,05,fortissimo,arco-normal
double-bass_Gs1_05_mezzo-forte_arco-normal.mp3,966,0,double-bass,Gs,1,05,mezzo-forte,arco-normal
double-bass_Gs1_05_mezzo-piano_arco-normal.mp3,1149,0,double-bass,Gs,1,05,mezzo-piano,arco-normal
double-bass_Gs1_05_molto-pianissimo_arco-normal.mp3,1332,0,double-bass,Gs,1,05,molto-pianissimo,arco-normal
double-bass_Gs1_05_pianissimo_arco-normal.mp3,1071,0,double-bass,Gs,1,05,pianissimo,arco-normal
double-bass_Gs1_15_forte_arco-normal.mp3,1828,0,double-bass,Gs,1,15,forte,arco-normal
double-bass_Gs1_15_mezzo-forte_arco-normal.mp3,1802,0,double-bass,Gs,1,15,mezzo-forte,arco-normal
double-bass_Gs1_15_mezzo-piano_arco-normal.mp3,1959,0,double-bass,Gs,1,15,mezzo-piano,arco-normal
double-bass_Gs1_1_forte_arco-normal.mp3,1384,0,double-bass,Gs,1,1,forte,arco-normal
double-bass_Gs1_1_fortissimo_arco-normal.mp3,1567,0,double-bass,Gs,1,1,fortissimo,arco-normal
double-bass_Gs1_1_mezzo-forte_arco-normal.mp3,1358,0,double-bass,Gs,1,1,mezzo-forte,arco-normal
double-bass_Gs1_1_mezzo-piano_arco-normal.mp3,1018,0,double-bass,Gs,1,1,mezzo-piano,arco-normal
double-bass_Gs1_1_molto-pianissimo_arco-normal.mp3,1959,0,double-bass,Gs,1,1,molto-pianissimo,arco-normal
double-bass_Gs2_025_forte_arco-normal.mp3,470,0,double-bass,Gs,2,025,forte,arco-normal
double-bass_Gs2_025_fortissimo_arco-normal.mp3,548,0,double-bass,Gs,2,025,fortissimo,arco-normal
double-bass_Gs2_025_mezzo-forte_arco-col-legno-battuto.mp3,1071,0,double-bass,Gs,2,025,mezzo-forte,arco-col-legno-battuto
double-bass_Gs2_025_mezzo-forte_arco-normal.mp3,496,0,double-bass,Gs,2,025,mezzo-forte,arco-normal
double-bass_Gs2_025_molto-pianissimo_arco-normal.mp3,548,0,double-bass,Gs,2,025,molto-pianissimo,arco-normal
double-bass_Gs2_025_piano_arco-normal.mp3,574,0,double-bass,Gs,2,025,piano,arco-normal
double-bass_Gs2_05_forte_arco-normal.mp3,966,0,double-bass,Gs,2,05,forte,arco-normal
double-bass_Gs2_05_fortissimo_arco-normal.mp3,1071,0,double-bass,Gs,2,05,fortissimo,arco-normal
double-bass_Gs2_05_mezzo-forte_arco-normal.mp3,966,0,double-bass,Gs,2,05,mezzo-forte,arco-normal
double-bass_Gs2_15_forte_arco-normal.mp3,2403,0,double-bass,Gs,2,15,forte,arco-normal
double-bass_Gs2_15_mezzo-piano_arco-normal.mp3,1906,0,double-bass,Gs,2,15,mezzo-piano,arco-normal
double-bass_Gs2_15_pianissimo_arco-normal.mp3,2037,0,double-bass,Gs,2,15,pianissimo,arco-normal
double-bass_Gs2_1_forte_arco-normal.mp3,1332,0,double-bass,Gs,2,1,forte,arco-normal
double-bass_Gs2_1_fortissimo_arco-normal.mp3,1880,0,double-bass,Gs,2,1,fortissimo,arco-normal
double-bass_Gs2_1_mezzo-forte_arco-normal.mp3,1384,0,double-bass,Gs,2,1,mezzo-forte,arco-normal
double-bass_Gs2_1_mezzo-piano_arco-normal.mp3,1358,0,double-bass,Gs,2,1,mezzo-piano,arco-normal
double-bass_Gs2_1_pianissimo_arco-normal.mp3,1227,0,double-bass,Gs,2,1,pianissimo,arco-normal
double-bass_Gs2_1_piano_arco-normal.mp3,1018,0,double-bass,Gs,2,1,piano,arco-normal
double-bass_Gs3_025_forte_arco-normal.mp3,444,0,double-bass,Gs,3,025,forte,arco-normal
double-bass_Gs3_025_fortissimo_arco-normal.mp3,548,0,double-bass,Gs,3,025,fortissimo,arco-normal
double-bass_Gs3_025_mezzo-forte_arco-col-legno-battuto.mp3,1071,0,double-bass,Gs,3,025,mezzo-forte,arco-col-legno-battuto
double-bass_Gs3_025_mezzo-forte_arco-normal.mp3,522,0,double-bass,Gs,3,025,mezzo-forte,arco-normal
double-bass_Gs3_025_mezzo-piano_arco-normal.mp3,522,0,double-bass,Gs,3,025,mezzo-piano,arco-normal
double-bass_Gs3_025_molto-pianissimo_arco-normal.mp3,600,0,double-bass,Gs,3,025,molto-pianissimo,arco-normal
double-bass_Gs3_05_forte_arco-normal.mp3,1071,0,double-bass,Gs,3,05,forte,arco-normal
double-bass_Gs3_05_fortissimo_arco-normal.mp3,1071,0,double-bass,Gs,3,05,fortissimo,arco-normal
double-bass_Gs3_05_mezzo-forte_arco-normal.mp3,862,0,double-bass,Gs,3,05,mezzo-forte,arco-normal
double-bass_Gs3_05_mezzo-piano_arco-normal.mp3,966,0,double-bass,Gs,3,05,mezzo-piano,arco-normal
double-bass_Gs3_05_molto-pianissimo_arco-normal.mp3,1018,0,double-bass,Gs,3,05,molto-pianissimo,arco-normal
double-bass_Gs3_15_forte_arco-normal.mp3,1933,0,double-bass,Gs,3,15,forte,arco-normal
double-bass_Gs3_15_fortissimo_arco-normal.mp3,1906,0,double-bass,Gs,3,15,fortissimo,arco-normal
double-bass_Gs3_15_mezzo-forte_arco-normal.mp3,1802,0,double-bass,Gs,3,15,mezzo-forte,arco-normal
double-bass_Gs3_1_forte_arco-normal.mp3,1280,0,double-bass,Gs,3,1,forte,arco-normal
double-bass_Gs3_1_fortissimo_arco-normal.mp3,1515,0,double-bass,Gs,3,1,fortissimo,arco-normal
double-bass_Gs3_1_mezzo-forte_arco-normal.mp3,1306,0,double-bass,Gs,3,1,mezzo-forte,arco-normal
double-bass_Gs3_1_mezzo-piano_arco-normal.mp3,1384,0,double-bass,Gs,3,1,mezzo-piano,arco-normal
double-bass_Gs3_1_molto-pianissimo_arco-normal.mp3,1253,0,double-bass,Gs,3,1,molto-pianissimo,arco-normal
double-bass_Gs3_1_piano_arco-normal.mp3,1828,0,double-bass,Gs,3,1,piano,arco-normal
